id,city,date,time,severity,weather_condition,road_condition,num_vehicles,latitude,longitude
3964,Austin,2023-05-12,13:31,Low,Rain,Dry,2,35.2703,-79.8114
3965,Chicago,2023-05-25,11:53,Medium,Clear,Dry,2,30.3813,-79.5036
3966,Houston,2023-06-26,09:36,Low,Hail,Wet,2,28.593,-77.0039
3967,Phoenix,2023-06-01,21:10,Medium,Clear,Dry,2,36.1532,-111.2497
3968,New York,2023-10-19,09:20,High,Clear,Dry,3,45.8905,-121.7969
3969,New York,2023-08-28,07:26,Medium,Cloudy,Wet,2,38.689,-107.9766
3970,Chicago,2023-09-24,13:26,Medium,Fog,Slippery,5,27.6416,-93.0542
3971,Indianapolis,2023-06-19,18:31,Low,Clear,Dry,4,39.8475,-94.588
3972,Phoenix,2023-12-10,13:19,Medium,Rain,Slippery,3,35.4117,-109.2735
3973,Indianapolis,2022-06-03,22:16,Medium,Cloudy,Dry,4,30.5926,-92.6467
3974,Phoenix,2022-01-06,11:16,Medium,Clear,Wet,1,28.2569,-95.6054
3975,Chicago,2023-11-22,13:23,High,Fog,Slippery,1,46.3388,-82.6904
3976,Phoenix,2023-11-30,13:23,High,Rain,Under Construction,2,41.8008,-79.6733
3977,Charlotte,2021-03-24,16:01,Low,Clear,Dry,1,35.0775,-102.2512
3978,Dallas,2023-01-17,10:20,Low,Clear,Dry,2,31.6803,-115.4644
3979,Los Angeles,2023-08-20,06:08,Low,Cloudy,Slippery,4,32.7334,-111.4867
3980,San Antonio,2022-02-03,20:23,Medium,Cloudy,Icy,5,25.4631,-101.4105
3981,Dallas,2021-11-17,14:46,Medium,Cloudy,Wet,5,36.2423,-89.2813
3982,Philadelphia,2023-08-22,14:55,Medium,Fog,Under Construction,4,44.5946,-99.904
3983,Houston,2021-04-08,16:30,Medium,Snow,Wet,4,44.4475,-100.5804
3984,Phoenix,2023-10-21,17:31,Low,Clear,Dry,1,40.7807,-106.7985
3985,Dallas,2023-01-16,17:28,Medium,Clear,Wet,1,40.7842,-121.1047
3986,Los Angeles,2023-06-24,16:45,High,Clear,Dry,5,28.6418,-106.9382
3987,Chicago,2022-05-02,01:39,Low,Clear,Dry,1,35.5527,-105.3866
3988,San Diego,2023-06-25,07:51,Medium,Fog,Wet,5,35.5881,-120.2165
3989,New York,2023-11-03,17:19,Low,Clear,Dry,5,43.5475,-103.0426
3990,Phoenix,2023-03-14,11:40,Medium,Clear,Wet,3,25.7644,-98.4212
3991,Los Angeles,2021-02-19,11:51,Low,Rain,Dry,1,42.9281,-94.1941
3992,Philadelphia,2022-10-13,12:15,Medium,Snow,Dry,5,46.548,-110.3315
3993,Philadelphia,2021-11-15,06:46,Low,Clear,Dry,2,25.058,-75.909
3994,Indianapolis,2022-01-29,15:53,Low,Clear,Dry,3,40.7198,-95.9033
3995,Phoenix,2023-05-21,18:48,Low,Clear,Dry,4,34.788,-87.3312
3996,Phoenix,2021-04-05,21:30,High,Clear,Dry,2,41.9053,-82.823
3997,New York,2022-11-01,10:51,High,Fog,Wet,4,36.072,-87.7351
3998,New York,2022-12-26,22:18,Low,Snow,Wet,5,41.9599,-93.4976
3999,Chicago,2021-02-22,16:58,Low,Clear,Dry,4,36.5886,-82.6843
4000,Phoenix,2023-08-26,16:02,Low,Cloudy,Dry,3,26.9699,-118.9181
4001,San Jose,2023-08-15,18:59,Medium,Clear,Dry,5,40.4357,-99.7376
4002,Chicago,2021-08-23,06:40,Low,Clear,Dry,3,25.3829,-107.6744
4003,Columbus,2022-12-31,04:02,Low,Rain,Dry,5,38.5047,-115.2336
4004,Columbus,2023-09-06,02:55,Medium,Clear,Wet,3,38.9606,-105.997
4005,Chicago,2022-05-11,11:41,Medium,Cloudy,Icy,1,46.1672,-110.2863
4006,Houston,2023-03-18,08:13,Medium,Snow,Dry,3,42.738,-74.3522
4007,Dallas,2021-07-19,13:33,Low,Clear,Icy,3,45.0371,-87.2701
4008,Columbus,2022-06-18,09:40,Medium,Snow,Dry,2,40.4375,-120.1687
4009,Chicago,2021-03-25,18:16,Medium,Cloudy,Wet,3,41.1339,-76.6049
4010,Jacksonville,2023-05-05,13:10,Low,Clear,Wet,1,41.991,-119.3517
4011,New York,2023-10-26,21:13,High,Hail,Wet,1,45.4134,-71.5791
4012,Los Angeles,2023-12-29,21:06,Low,Snow,Wet,4,38.863,-86.6731
4013,Chicago,2021-07-16,11:06,Low,Cloudy,Dry,2,33.5029,-109.955
4014,Houston,2021-11-14,20:14,Low,Clear,Wet,4,28.961,-76.9196
4015,Dallas,2022-12-28,21:50,Medium,Clear,Dry,1,37.7736,-89.1948
4016,New York,2023-11-02,16:28,High,Rain,Dry,3,42.8022,-117.1095
4017,Los Angeles,2023-05-19,03:17,High,Snow,Dry,3,35.2993,-75.374
4018,Los Angeles,2022-11-13,03:16,Low,Clear,Dry,3,40.6903,-95.9883
4019,Houston,2021-10-21,16:50,Medium,Fog,Dry,1,40.1768,-78.3575
4020,Dallas,2021-08-23,19:59,Medium,Clear,Wet,4,44.0553,-114.9781
4021,Los Angeles,2022-01-23,19:51,Low,Clear,Dry,2,32.1865,-112.9718
4022,Dallas,2023-09-01,17:00,Medium,Rain,Dry,4,31.0152,-82.3292
4023,Houston,2022-07-08,00:10,Low,Clear,Dry,3,33.1241,-101.9599
4024,Dallas,2022-02-09,07:27,High,Clear,Dry,1,44.851,-103.2756
4025,San Diego,2021-05-29,19:36,Low,Clear,Under Construction,3,42.7728,-76.9539
4026,Columbus,2022-11-26,00:25,Medium,Clear,Slippery,5,46.2212,-85.7496
4027,Los Angeles,2023-06-18,07:04,Low,Clear,Wet,2,40.1012,-110.9816
4028,San Jose,2023-12-21,21:46,Low,Rain,Dry,2,28.557,-100.7098
4029,Houston,2023-07-09,13:46,Low,Cloudy,Dry,5,43.2503,-77.2842
4030,Indianapolis,2022-08-23,18:34,Medium,Rain,Dry,2,47.4395,-106.9445
4031,Houston,2022-02-02,19:12,Low,Cloudy,Dry,4,34.404,-108.447
4032,Los Angeles,2021-01-10,21:21,Medium,Cloudy,Wet,2,42.5549,-120.3491
4033,Dallas,2021-06-04,12:57,Medium,Snow,Dry,5,25.3407,-109.3471
4034,Dallas,2021-03-26,21:35,Low,Clear,Wet,1,36.7781,-116.5192
4035,New York,2023-04-05,09:52,Low,Clear,Dry,1,45.04,-110.4518
4036,Charlotte,2023-12-19,19:47,Medium,Clear,Dry,1,33.1331,-81.7055
4037,Columbus,2022-05-09,15:34,Low,Clear,Icy,3,38.3354,-117.6081
4038,Phoenix,2023-02-13,18:00,High,Clear,Dry,1,31.6632,-120.0306
4039,Los Angeles,2021-10-17,12:41,Low,Snow,Dry,5,28.032,-73.4788
4040,Philadelphia,2022-11-21,06:50,Medium,Snow,Slippery,1,46.6836,-81.6298
4041,New York,2022-11-22,03:26,Low,Clear,Dry,4,44.4201,-75.7196
4042,Houston,2023-10-14,21:01,Medium,Cloudy,Dry,5,47.9731,-97.1641
4043,Philadelphia,2022-12-26,07:27,Medium,Clear,Under Construction,2,34.6312,-117.167
4044,San Diego,2023-03-13,15:51,Low,Clear,Dry,2,35.834,-111.8098
4045,New York,2023-12-13,17:29,Low,Clear,Dry,5,25.2303,-75.5297
4046,Chicago,2021-11-14,02:03,Medium,Rain,Dry,1,36.0946,-89.1104
4047,Austin,2022-08-06,13:32,High,Clear,Wet,5,44.3917,-89.9657
4048,Los Angeles,2021-05-10,08:29,Low,Clear,Dry,5,43.0474,-111.2249
4049,San Diego,2021-10-04,15:42,High,Clear,Dry,3,38.6312,-77.6185
4050,Columbus,2022-05-25,15:54,Medium,Cloudy,Dry,1,36.6348,-101.1054
4051,Houston,2022-09-30,11:17,Low,Rain,Wet,5,28.9951,-70.9186
4052,Indianapolis,2023-05-28,08:26,High,Clear,Icy,3,47.4956,-88.2225
4053,Chicago,2021-02-04,09:58,Low,Rain,Dry,4,42.1966,-71.5961
4054,Houston,2021-04-22,18:07,Low,Rain,Dry,2,42.6153,-70.4484
4055,Los Angeles,2023-10-22,00:12,Low,Fog,Wet,5,34.6721,-121.0439
4056,New York,2021-04-10,06:25,High,Rain,Under Construction,2,32.5181,-121.629
4057,Austin,2023-06-10,07:11,Low,Rain,Dry,4,42.0945,-115.2165
4058,Los Angeles,2023-03-03,12:59,Low,Clear,Dry,5,46.929,-112.1043
4059,Dallas,2021-01-16,05:05,Low,Fog,Dry,4,46.1885,-108.9975
4060,San Diego,2022-11-16,18:38,Medium,Clear,Dry,1,25.1306,-78.8376
4061,Austin,2022-11-13,12:28,Low,Clear,Icy,2,33.3904,-102.8078
4062,Chicago,2023-08-25,19:15,Low,Clear,Slippery,2,41.2041,-80.0731
4063,Phoenix,2023-12-16,19:24,Low,Clear,Dry,4,25.4991,-106.6677
4064,Columbus,2021-12-10,22:23,Medium,Clear,Wet,5,26.0084,-97.5174
4065,New York,2023-10-18,11:09,Medium,Rain,Slippery,4,40.9643,-86.7601
4066,Chicago,2022-12-14,07:07,Medium,Cloudy,Wet,5,38.6798,-84.8615
4067,Jacksonville,2023-04-02,19:35,Low,Hail,Dry,1,27.1532,-108.581
4068,Dallas,2022-06-23,06:18,Medium,Windy,Slippery,4,35.1108,-118.1331
4069,Dallas,2022-02-22,12:59,High,Cloudy,Dry,5,45.5012,-121.9716
4070,Chicago,2023-04-20,12:20,High,Rain,Wet,4,42.0264,-121.7444
4071,San Diego,2022-06-05,00:07,Medium,Cloudy,Dry,1,35.6146,-101.8785
4072,New York,2022-02-27,17:02,Medium,Rain,Wet,1,40.2873,-94.8379
4073,Charlotte,2021-06-29,13:01,High,Rain,Dry,4,30.9691,-120.4061
4074,San Diego,2021-05-11,17:54,Medium,Clear,Slippery,4,41.6244,-85.1004
4075,Jacksonville,2023-06-16,15:09,Low,Clear,Dry,3,42.5329,-113.0285
4076,Columbus,2021-05-23,19:16,Medium,Snow,Wet,4,28.3234,-74.7022
4077,Indianapolis,2023-12-18,07:14,Low,Clear,Under Construction,3,27.9048,-118.1891
4078,Los Angeles,2021-06-12,12:32,Low,Rain,Slippery,5,43.6058,-116.9146
4079,Los Angeles,2022-11-24,16:15,Medium,Clear,Dry,4,31.5924,-108.6297
4080,New York,2022-01-21,18:14,Medium,Snow,Wet,3,25.2196,-120.2459
4081,New York,2022-10-25,17:18,Medium,Clear,Under Construction,1,46.421,-88.6232
4082,Columbus,2022-08-19,16:47,Low,Clear,Wet,4,37.4964,-77.9129
4083,Houston,2021-04-04,16:34,High,Fog,Dry,4,26.2308,-93.0137
4084,Los Angeles,2023-12-16,08:00,Medium,Clear,Slippery,3,39.6907,-96.6004
4085,Dallas,2023-10-18,09:17,Low,Rain,Wet,5,35.7823,-99.535
4086,Houston,2023-09-06,03:42,Medium,Clear,Under Construction,2,26.7596,-79.9502
4087,New York,2023-09-18,19:20,High,Fog,Dry,1,26.8999,-83.123
4088,Philadelphia,2023-11-28,11:25,Medium,Clear,Dry,5,33.2448,-92.6377
4089,Charlotte,2022-11-02,18:42,Low,Clear,Slippery,2,36.5504,-94.4068
4090,Houston,2023-07-05,18:24,Low,Cloudy,Wet,5,38.9289,-75.6296
4091,New York,2022-08-13,06:40,Medium,Snow,Dry,4,29.0825,-96.6257
4092,Indianapolis,2021-02-23,14:34,Medium,Clear,Wet,2,27.0477,-115.6176
4093,Chicago,2021-08-30,13:37,Low,Rain,Icy,2,29.8223,-72.3103
4094,Phoenix,2022-01-15,11:31,Low,Snow,Wet,2,36.9394,-104.1102
4095,Dallas,2023-05-29,07:11,Medium,Hail,Dry,2,31.4232,-112.9276
4096,Chicago,2023-10-10,08:12,Medium,Rain,Slippery,2,45.8886,-116.736
4097,San Antonio,2022-09-26,18:00,Low,Clear,Dry,4,31.0008,-102.78
4098,Dallas,2023-11-07,13:39,Low,Clear,Under Construction,3,47.9166,-114.931
4099,Columbus,2022-11-07,08:55,High,Clear,Icy,3,33.2546,-77.8839
4100,Indianapolis,2023-10-04,13:51,Medium,Clear,Wet,2,36.237,-98.0627
4101,Phoenix,2022-12-15,13:14,Medium,Clear,Wet,1,27.9362,-114.2734
4102,San Diego,2022-05-06,10:06,Medium,Clear,Dry,1,25.6758,-104.935
4103,New York,2023-02-03,21:43,High,Clear,Wet,5,44.1426,-79.7497
4104,Austin,2021-08-01,07:08,Low,Clear,Dry,1,37.8275,-81.1617
4105,Dallas,2023-12-09,18:56,High,Clear,Icy,5,32.0013,-91.5921
4106,Indianapolis,2021-08-03,09:00,High,Rain,Dry,5,29.7173,-89.8655
4107,Houston,2021-09-11,08:07,High,Rain,Dry,1,36.8649,-89.9019
4108,New York,2022-03-05,13:23,Low,Cloudy,Icy,3,31.209,-90.8745
4109,Houston,2022-05-20,14:12,Low,Rain,Slippery,2,37.5058,-117.0227
4110,Los Angeles,2022-03-04,12:42,Low,Clear,Icy,3,32.0975,-99.1397
4111,New York,2023-09-27,20:00,High,Cloudy,Dry,5,36.932,-77.5891
4112,San Diego,2022-06-25,15:06,Medium,Clear,Wet,2,37.987,-83.2063
4113,Austin,2023-11-26,23:03,Low,Cloudy,Dry,4,38.6059,-93.2267
4114,Phoenix,2021-12-06,22:32,Low,Rain,Under Construction,4,42.7133,-116.7836
4115,Houston,2022-04-26,08:02,Low,Clear,Wet,4,26.3996,-75.7113
4116,Los Angeles,2023-04-03,08:57,Low,Fog,Dry,4,41.0301,-70.0572
4117,New York,2022-11-12,11:14,Low,Clear,Dry,2,30.8796,-119.0322
4118,Indianapolis,2023-09-26,13:04,Low,Cloudy,Dry,2,25.6321,-116.9288
4119,New York,2021-10-08,20:57,High,Clear,Dry,4,28.3092,-116.982
4120,Indianapolis,2022-01-09,19:28,Low,Clear,Wet,4,30.6082,-103.2703
4121,Charlotte,2022-10-20,05:27,High,Rain,Wet,3,41.4796,-110.6201
4122,New York,2023-06-23,16:07,High,Windy,Slippery,1,39.2922,-97.2123
4123,Dallas,2021-02-16,19:20,Medium,Clear,Under Construction,1,38.0725,-82.8165
4124,Charlotte,2023-04-29,14:51,Medium,Clear,Dry,4,47.9746,-83.3059
4125,Los Angeles,2021-06-12,19:28,High,Clear,Dry,1,46.3106,-88.9362
4126,Chicago,2021-06-23,22:58,Medium,Clear,Dry,3,25.2213,-81.0727
4127,San Diego,2021-04-10,06:25,Medium,Rain,Wet,2,25.815,-70.9897
4128,Jacksonville,2021-05-27,08:16,Low,Snow,Dry,5,26.1998,-89.2359
4129,Los Angeles,2021-02-09,15:53,Medium,Hail,Dry,5,30.9198,-71.2338
4130,New York,2021-01-28,03:18,Low,Clear,Icy,3,39.3352,-101.9777
4131,Austin,2022-03-09,10:34,Low,Clear,Dry,5,38.3621,-114.6176
4132,Chicago,2022-08-01,12:08,Medium,Clear,Dry,1,41.0236,-90.6732
4133,New York,2021-06-12,06:32,Medium,Clear,Icy,3,29.0683,-87.7905
4134,Chicago,2021-05-03,15:07,Low,Clear,Dry,3,46.6219,-99.162
4135,New York,2021-05-25,18:16,Medium,Clear,Slippery,4,44.7054,-71.5269
4136,San Jose,2023-03-05,20:52,High,Rain,Wet,2,42.8685,-113.8719
4137,Houston,2022-05-22,07:29,Low,Clear,Under Construction,1,34.5058,-108.7931
4138,Houston,2022-08-23,09:37,Low,Cloudy,Wet,2,30.7798,-105.9678
4139,San Jose,2022-04-12,08:57,High,Snow,Icy,4,39.5524,-107.8635
4140,Dallas,2022-07-26,18:59,High,Clear,Wet,3,47.5201,-117.1995
4141,Indianapolis,2022-06-30,21:19,High,Rain,Dry,1,38.2119,-105.9041
4142,Philadelphia,2022-11-27,20:55,High,Clear,Under Construction,5,28.5573,-83.0636
4143,San Diego,2023-10-28,13:01,Medium,Clear,Dry,4,34.6154,-108.7585
4144,Philadelphia,2023-08-21,21:28,Low,Clear,Dry,1,37.9468,-77.5399
4145,Jacksonville,2023-07-20,07:08,Medium,Clear,Dry,4,34.9482,-85.9016
4146,San Antonio,2023-03-31,18:44,Medium,Rain,Slippery,2,33.7526,-108.8378
4147,San Antonio,2022-12-03,15:41,Low,Clear,Wet,1,37.2118,-103.5381
4148,New York,2023-07-06,10:07,Low,Rain,Wet,2,43.3196,-83.8484
4149,Chicago,2023-05-02,13:42,Low,Clear,Under Construction,1,31.2489,-103.5172
4150,Charlotte,2023-07-12,19:29,Low,Hail,Under Construction,1,41.0359,-103.2813
4151,New York,2022-08-01,09:18,High,Rain,Wet,5,32.3763,-79.7634
4152,Los Angeles,2021-09-28,11:40,Low,Cloudy,Slippery,5,31.189,-104.4951
4153,Phoenix,2022-11-21,18:41,High,Cloudy,Wet,2,30.5666,-104.4103
4154,Dallas,2022-07-11,22:00,High,Clear,Wet,3,46.8963,-81.422
4155,Dallas,2023-07-10,07:59,Low,Rain,Wet,2,35.9205,-92.2672
4156,New York,2023-11-06,20:31,Medium,Rain,Dry,2,41.9138,-88.4541
4157,Los Angeles,2023-05-24,19:01,High,Snow,Wet,2,42.891,-99.3707
4158,San Diego,2022-09-20,09:11,Medium,Hail,Icy,3,29.5206,-103.2613
4159,Jacksonville,2021-04-26,22:38,High,Clear,Dry,4,45.0254,-97.7142
4160,Phoenix,2023-12-13,09:17,Medium,Clear,Under Construction,5,27.569,-111.9617
4161,Jacksonville,2023-05-28,15:01,Medium,Snow,Dry,2,32.9182,-116.8464
4162,Phoenix,2021-06-01,11:39,Low,Rain,Dry,1,35.9997,-119.6038
4163,San Jose,2023-12-09,05:13,Medium,Snow,Wet,2,29.7955,-81.9191
4164,Indianapolis,2022-09-06,08:53,Medium,Fog,Icy,3,39.3409,-116.9212
4165,San Diego,2021-01-08,06:24,Medium,Cloudy,Wet,1,39.8318,-112.9237
4166,New York,2022-09-08,12:16,Low,Clear,Dry,4,47.8504,-74.9046
4167,San Antonio,2022-06-23,12:22,Low,Clear,Dry,2,44.0072,-92.7301
4168,Indianapolis,2021-05-02,23:38,High,Rain,Wet,3,28.5462,-92.1542
4169,San Diego,2022-08-18,19:35,Medium,Clear,Slippery,3,45.3921,-94.4451
4170,Dallas,2022-09-07,12:30,Low,Rain,Wet,3,26.2353,-109.3307
4171,Austin,2022-01-03,20:30,Medium,Clear,Dry,2,43.7225,-101.1464
4172,Chicago,2023-01-03,04:53,Low,Clear,Wet,2,31.3922,-78.2212
4173,Phoenix,2022-09-18,17:44,Medium,Clear,Under Construction,4,42.5328,-96.6544
4174,San Diego,2022-05-08,18:56,Medium,Clear,Wet,2,44.6657,-71.6888
4175,Phoenix,2023-06-26,07:31,Medium,Rain,Slippery,1,26.1962,-121.0634
4176,San Jose,2023-02-17,17:54,Medium,Snow,Under Construction,4,32.2104,-78.5878
4177,Phoenix,2022-07-31,06:20,Low,Rain,Dry,3,25.4643,-117.9704
4178,Philadelphia,2021-01-17,13:06,Low,Fog,Dry,2,35.497,-70.6043
4179,Phoenix,2022-01-04,12:28,Low,Rain,Dry,3,32.3106,-117.8947
4180,New York,2022-03-06,11:57,Low,Cloudy,Wet,5,31.9493,-101.4253
4181,Austin,2022-04-07,22:05,Medium,Rain,Wet,1,47.7033,-85.9612
4182,Columbus,2022-07-18,15:05,Medium,Clear,Dry,4,47.9753,-121.6458
4183,Indianapolis,2021-08-01,17:44,High,Clear,Dry,2,44.1778,-96.9841
4184,Columbus,2021-04-01,06:56,Low,Cloudy,Dry,2,34.5158,-118.009
4185,Charlotte,2021-11-20,21:10,Medium,Clear,Under Construction,4,26.7789,-94.7407
4186,San Antonio,2022-11-17,09:44,High,Clear,Slippery,3,44.669,-71.2558
4187,Dallas,2022-07-09,09:34,High,Snow,Dry,5,41.3581,-120.3912
4188,New York,2021-03-08,22:21,High,Fog,Slippery,1,38.16,-104.9451
4189,Phoenix,2023-04-13,05:09,Medium,Clear,Slippery,3,43.3239,-70.9792
4190,Houston,2023-10-10,23:38,Low,Clear,Slippery,3,33.6486,-105.5251
4191,Los Angeles,2022-12-18,00:17,Low,Snow,Icy,4,38.5852,-108.3005
4192,San Jose,2023-10-22,12:07,Medium,Clear,Dry,1,41.9908,-113.7133
4193,Chicago,2023-10-19,06:07,Medium,Fog,Dry,3,47.1837,-120.9048
4194,San Jose,2021-06-04,15:42,Low,Cloudy,Dry,2,34.2344,-83.6231
4195,Columbus,2023-02-21,20:20,Low,Fog,Dry,3,45.8411,-107.4924
4196,Los Angeles,2021-10-09,16:59,Low,Clear,Icy,1,37.1908,-118.8496
4197,Chicago,2022-12-11,20:04,Low,Clear,Wet,4,47.5273,-76.1367
4198,San Antonio,2023-04-22,14:56,High,Clear,Dry,1,34.4526,-92.7011
4199,Columbus,2023-11-01,06:09,High,Clear,Dry,5,26.8077,-88.0242
4200,Columbus,2021-04-01,12:04,Low,Clear,Dry,2,38.7073,-88.171
4201,New York,2023-08-16,12:47,Low,Clear,Slippery,1,32.4163,-120.4766
4202,Dallas,2023-10-10,12:05,High,Clear,Under Construction,5,45.2533,-121.7169
4203,Los Angeles,2023-07-09,21:35,Medium,Hail,Dry,4,27.3609,-89.4931
4204,Houston,2023-09-17,13:02,Medium,Rain,Wet,2,43.3628,-112.8024
4205,New York,2022-04-22,10:55,Low,Hail,Wet,2,27.5471,-113.7611
4206,Phoenix,2021-12-28,18:39,Low,Clear,Icy,3,43.0583,-119.172
4207,Los Angeles,2023-12-09,17:06,Medium,Clear,Wet,3,43.5871,-86.2202
4208,Philadelphia,2023-03-12,16:54,High,Clear,Dry,2,32.8716,-100.9398
4209,Houston,2021-09-22,05:13,Medium,Snow,Wet,2,33.2266,-79.1623
4210,Houston,2021-03-20,19:54,Medium,Fog,Wet,4,41.5202,-98.2007
4211,Chicago,2022-04-09,20:59,Low,Cloudy,Dry,1,34.0028,-75.2514
4212,Los Angeles,2021-06-07,12:26,Medium,Snow,Under Construction,5,44.772,-73.968
4213,New York,2022-01-30,12:03,Low,Windy,Dry,4,29.3242,-114.4967
4214,Chicago,2021-05-05,16:11,Low,Clear,Wet,1,33.9058,-108.0519
4215,Houston,2023-06-19,15:59,Low,Hail,Wet,5,36.4544,-116.9612
4216,Columbus,2022-02-14,16:18,Medium,Windy,Wet,4,33.9587,-93.9245
4217,Jacksonville,2023-11-22,10:15,Medium,Fog,Dry,1,42.3988,-107.614
4218,Chicago,2021-05-07,08:51,Medium,Clear,Wet,5,41.0152,-72.51
4219,Los Angeles,2023-10-14,20:24,High,Rain,Dry,5,43.3265,-107.1993
4220,San Diego,2023-08-16,20:03,High,Fog,Icy,1,31.0445,-121.2327
4221,New York,2023-09-28,17:36,High,Clear,Dry,2,25.1008,-72.9094
4222,Austin,2021-04-08,10:40,High,Clear,Wet,3,46.0578,-104.923
4223,Phoenix,2023-09-15,08:34,Low,Clear,Dry,1,33.8046,-95.4529
4224,Houston,2023-10-24,10:00,Low,Clear,Dry,2,47.1273,-103.2421
4225,New York,2022-10-17,19:57,Low,Clear,Dry,1,43.4224,-93.2514
4226,Chicago,2023-08-29,17:49,Medium,Clear,Under Construction,5,42.162,-115.7411
4227,Phoenix,2023-12-23,16:05,Low,Clear,Dry,2,25.5075,-84.9144
4228,Charlotte,2021-01-07,13:40,High,Fog,Dry,3,34.8399,-90.6072
4229,Los Angeles,2022-03-12,08:49,Medium,Rain,Icy,4,37.9204,-75.5489
4230,Houston,2022-06-28,13:32,Medium,Clear,Slippery,3,29.0979,-111.4099
4231,Chicago,2021-04-10,11:03,Low,Snow,Dry,2,31.9384,-79.7231
4232,San Antonio,2021-09-10,08:13,Low,Clear,Wet,5,47.7347,-118.385
4233,Philadelphia,2022-03-31,20:24,High,Clear,Dry,4,33.0487,-85.9462
4234,Dallas,2021-06-22,17:57,Low,Hail,Under Construction,3,33.5752,-100.1229
4235,Philadelphia,2021-08-29,11:48,Low,Clear,Dry,2,43.1648,-73.6875
4236,Philadelphia,2021-08-09,14:39,Medium,Clear,Dry,1,27.9607,-121.5926
4237,Los Angeles,2021-11-15,19:13,Low,Rain,Wet,2,27.3838,-92.3601
4238,New York,2021-01-09,18:20,Medium,Rain,Dry,3,25.1327,-81.533
4239,Charlotte,2022-05-18,18:34,High,Clear,Dry,1,43.671,-88.0795
4240,Houston,2023-03-08,03:10,Medium,Rain,Dry,4,29.6584,-95.8198
4241,Los Angeles,2023-01-01,08:31,Low,Rain,Wet,2,29.6287,-76.0878
4242,New York,2021-03-30,15:01,Medium,Rain,Dry,4,36.4997,-89.193
4243,Dallas,2023-08-14,11:33,Low,Clear,Wet,4,44.3084,-101.0042
4244,Los Angeles,2023-12-17,21:43,Medium,Clear,Dry,5,33.9058,-121.2839
4245,Dallas,2023-03-29,20:32,Medium,Snow,Dry,5,26.0798,-84.2006
4246,San Diego,2021-12-01,11:34,Low,Rain,Dry,5,42.8536,-86.764
4247,New York,2021-10-02,07:18,Medium,Fog,Under Construction,4,25.1929,-115.5878
4248,Philadelphia,2021-05-08,14:16,Low,Rain,Slippery,3,30.9205,-94.4032
4249,Charlotte,2023-07-23,15:02,Medium,Clear,Slippery,2,29.4251,-100.3432
4250,Dallas,2022-10-14,14:58,High,Rain,Dry,2,27.2991,-118.3473
4251,Dallas,2023-10-30,17:27,Medium,Clear,Dry,5,45.3353,-97.2202
4252,Philadelphia,2022-09-14,08:01,Medium,Clear,Wet,4,37.0529,-74.038
4253,Los Angeles,2022-11-16,17:53,Low,Clear,Slippery,5,37.1326,-120.7975
4254,Phoenix,2021-06-14,11:20,High,Clear,Wet,4,29.6066,-117.953
4255,Jacksonville,2021-12-09,22:07,Medium,Clear,Dry,4,38.6666,-107.6718
4256,New York,2022-06-01,09:53,High,Clear,Dry,1,33.0927,-77.0709
4257,New York,2023-09-06,12:08,Low,Clear,Slippery,5,31.3076,-74.3942
4258,New York,2022-06-03,20:48,Medium,Clear,Under Construction,2,27.6874,-90.0481
4259,Jacksonville,2023-09-22,14:20,Low,Clear,Slippery,3,28.4428,-104.6268
4260,San Antonio,2023-05-15,12:11,Medium,Clear,Dry,2,47.6016,-100.1588
4261,New York,2022-07-10,04:42,Low,Fog,Dry,5,28.7637,-84.702
4262,Philadelphia,2022-04-23,15:42,Low,Clear,Dry,2,44.1893,-87.3467
4263,Chicago,2023-12-11,12:09,High,Clear,Wet,4,29.2945,-100.5614
4264,Los Angeles,2023-06-02,23:03,Medium,Rain,Wet,1,37.8699,-105.7679
4265,Dallas,2023-10-02,17:05,High,Rain,Dry,4,30.3317,-102.9871
4266,New York,2023-03-28,02:46,High,Clear,Dry,4,39.644,-120.1085
4267,San Jose,2023-06-08,05:38,Medium,Snow,Dry,5,27.4467,-101.6042
4268,Charlotte,2022-10-24,10:19,Low,Clear,Dry,5,44.9936,-77.581
4269,Phoenix,2021-09-24,17:55,Low,Fog,Wet,1,45.9607,-105.6309
4270,Philadelphia,2021-09-25,11:43,Medium,Cloudy,Wet,2,26.2995,-81.7661
4271,Indianapolis,2022-02-11,07:26,Low,Fog,Dry,1,26.0545,-98.7334
4272,San Jose,2023-12-26,17:25,Low,Clear,Dry,2,40.3857,-108.853
4273,Houston,2021-10-28,11:01,Low,Hail,Under Construction,3,30.6396,-78.7335
4274,Chicago,2022-09-20,18:26,High,Rain,Slippery,1,44.4894,-71.3959
4275,San Diego,2022-08-06,13:31,Low,Clear,Dry,2,36.6919,-85.5418
4276,Indianapolis,2022-12-23,08:53,High,Rain,Dry,3,38.7886,-75.1864
4277,Charlotte,2023-10-08,21:36,Low,Clear,Dry,3,45.2769,-113.4902
4278,Charlotte,2023-12-21,18:53,Medium,Clear,Slippery,4,46.2435,-107.7635
4279,Los Angeles,2022-04-19,01:42,High,Clear,Under Construction,4,41.2129,-106.6646
4280,Dallas,2022-08-12,08:49,Low,Fog,Dry,4,37.0819,-72.6676
4281,Los Angeles,2023-10-19,17:46,Medium,Clear,Slippery,4,46.6911,-115.2671
4282,San Antonio,2023-03-17,18:58,Low,Snow,Wet,5,29.8551,-81.7752
